id_appointment,id_cust,id_pegawai,pelayanan,tanggal,cara_pembayaran,total
APT19241,CUST19241,PGW028,Smoothing,2024-09-24,Cash,250000
APT19242,CUST19242,PGW016,Eyelash Extension,2025-05-01,Cash,150000
APT19243,CUST19243,PGW016,Eyelash Extension,2025-03-09,E-Wallet,150000
APT19244,CUST19244,PGW024,Creambath,2024-11-09,Debit,75000
APT19245,CUST19245,PGW029,Eyelash Extension,2024-09-27,Debit,150000
APT19246,CUST19246,PGW025,Cuci Blow,2024-11-16,Cash,40000
APT19247,CUST19247,PGW003,Creambath,2024-12-17,Debit,75000
APT19248,CUST19248,PGW028,Creambath,2025-01-28,E-Wallet,75000
APT19249,CUST19249,PGW016,Facial,2024-06-02,Debit,100000
APT19250,CUST19250,PGW016,Hair Coloring,2025-04-18,Credit Card,200000
APT19251,CUST19251,PGW030,Pedicure,2024-11-09,Credit Card,70000
APT19252,CUST19252,PGW029,Smoothing,2024-12-03,Credit Card,250000
APT19253,CUST19253,PGW014,Hair Spa,2025-03-13,Credit Card,120000
APT19254,CUST19254,PGW017,Manicure,2024-12-13,E-Wallet,60000
APT19255,CUST19255,PGW009,Hair Coloring,2025-01-23,Credit Card,200000
APT19256,CUST19256,PGW023,Eyelash Extension,2024-06-25,Credit Card,150000
APT19257,CUST19257,PGW003,Hair Spa,2025-01-08,Debit,120000
APT19258,CUST19258,PGW030,Hair Spa,2025-04-20,E-Wallet,120000
APT19259,CUST19259,PGW027,Potong Rambut,2025-02-17,E-Wallet,50000
APT19260,CUST19260,PGW007,Hair Spa,2024-06-02,E-Wallet,120000
APT19261,CUST19261,PGW029,Cuci Blow,2024-07-26,E-Wallet,40000
APT19262,CUST19262,PGW016,Creambath,2024-10-07,Credit Card,75000
APT19263,CUST19263,PGW029,Eyelash Extension,2024-12-15,Credit Card,150000
APT19264,CUST19264,PGW017,Facial,2025-01-08,Debit,100000
APT19265,CUST19265,PGW004,Hair Spa,2025-02-15,Cash,120000
APT19266,CUST19266,PGW027,Smoothing,2024-12-27,E-Wallet,250000
APT19267,CUST19267,PGW007,Smoothing,2024-08-16,Credit Card,250000
APT19268,CUST19268,PGW015,Eyelash Extension,2025-04-11,E-Wallet,150000
APT19269,CUST19269,PGW015,Smoothing,2025-03-20,Credit Card,250000
APT19270,CUST19270,PGW018,Smoothing,2025-02-07,Debit,250000
APT19271,CUST19271,PGW001,Hair Spa,2024-11-26,E-Wallet,120000
APT19272,CUST19272,PGW011,Pedicure,2025-02-12,Credit Card,70000
APT19273,CUST19273,PGW009,Potong Rambut,2024-09-30,Credit Card,50000
APT19274,CUST19274,PGW007,Creambath,2024-11-03,Debit,75000
APT19275,CUST19275,PGW025,Eyelash Extension,2024-10-01,Cash,150000
APT19276,CUST19276,PGW006,Manicure,2025-03-04,E-Wallet,60000
APT19277,CUST19277,PGW026,Hair Coloring,2025-05-04,Cash,200000
APT19278,CUST19278,PGW005,Hair Coloring,2024-12-07,E-Wallet,200000
APT19279,CUST19279,PGW001,Hair Coloring,2024-11-05,Credit Card,200000
APT19280,CUST19280,PGW012,Potong Rambut,2024-12-07,Credit Card,50000
APT19281,CUST19281,PGW013,Pedicure,2025-01-19,Credit Card,70000
APT19282,CUST19282,PGW013,Cuci Blow,2024-06-30,Cash,40000
APT19283,CUST19283,PGW014,Eyelash Extension,2025-04-19,E-Wallet,150000
APT19284,CUST19284,PGW014,Manicure,2025-05-16,Debit,60000
APT19285,CUST19285,PGW015,Manicure,2025-05-21,E-Wallet,60000
APT19286,CUST19286,PGW014,Eyelash Extension,2024-09-30,E-Wallet,150000
APT19287,CUST19287,PGW020,Hair Spa,2024-12-13,E-Wallet,120000
APT19288,CUST19288,PGW004,Facial,2024-07-26,Credit Card,100000
APT19289,CUST19289,PGW022,Potong Rambut,2024-11-11,Credit Card,50000
APT19290,CUST19290,PGW023,Smoothing,2024-08-15,Debit,250000
APT19291,CUST19291,PGW030,Hair Spa,2024-07-12,Debit,120000
APT19292,CUST19292,PGW022,Hair Spa,2024-12-28,Cash,120000
APT19293,CUST19293,PGW028,Eyelash Extension,2024-11-10,E-Wallet,150000
APT19294,CUST19294,PGW006,Manicure,2025-01-13,Credit Card,60000
APT19295,CUST19295,PGW005,Hair Coloring,2024-08-19,E-Wallet,200000
APT19296,CUST19296,PGW012,Creambath,2025-02-09,Cash,75000
APT19297,CUST19297,PGW024,Manicure,2024-08-14,Cash,60000
APT19298,CUST19298,PGW007,Manicure,2025-04-30,Credit Card,60000
APT19299,CUST19299,PGW030,Potong Rambut,2024-07-12,Cash,50000
APT19300,CUST19300,PGW003,Hair Coloring,2024-11-08,E-Wallet,200000
APT19301,CUST19301,PGW020,Manicure,2024-07-11,Debit,60000
APT19302,CUST19302,PGW001,Potong Rambut,2024-12-04,Debit,50000
APT19303,CUST19303,PGW013,Smoothing,2024-12-03,Debit,250000
APT19304,CUST19304,PGW029,Manicure,2025-04-23,Debit,60000
APT19305,CUST19305,PGW024,Pedicure,2024-07-29,Cash,70000
APT19306,CUST19306,PGW001,Eyelash Extension,2024-08-10,Debit,150000
APT19307,CUST19307,PGW009,Creambath,2025-03-26,Debit,75000
APT19308,CUST19308,PGW021,Smoothing,2024-05-30,Credit Card,250000
APT19309,CUST19309,PGW027,Manicure,2024-07-26,Credit Card,60000
APT19310,CUST19310,PGW005,Creambath,2024-10-20,Credit Card,75000
APT19311,CUST19311,PGW016,Manicure,2024-08-19,Credit Card,60000
APT19312,CUST19312,PGW017,Pedicure,2024-06-08,Cash,70000
APT19313,CUST19313,PGW025,Potong Rambut,2024-12-21,E-Wallet,50000
APT19314,CUST19314,PGW010,Hair Spa,2024-06-30,Debit,120000
APT19315,CUST19315,PGW014,Manicure,2024-08-27,Cash,60000
APT19316,CUST19316,PGW003,Cuci Blow,2024-07-15,Debit,40000
APT19317,CUST19317,PGW018,Creambath,2024-11-30,Debit,75000
APT19318,CUST19318,PGW018,Potong Rambut,2024-12-09,E-Wallet,50000
APT19319,CUST19319,PGW022,Hair Coloring,2024-08-11,Cash,200000
APT19320,CUST19320,PGW018,Facial,2024-06-25,Cash,100000
APT19321,CUST19321,PGW001,Cuci Blow,2024-10-16,Credit Card,40000
APT19322,CUST19322,PGW025,Facial,2024-09-15,Credit Card,100000
APT19323,CUST19323,PGW009,Facial,2024-10-09,Debit,100000
APT19324,CUST19324,PGW023,Pedicure,2024-08-28,Credit Card,70000
APT19325,CUST19325,PGW007,Creambath,2024-06-25,Credit Card,75000
APT19326,CUST19326,PGW021,Pedicure,2025-03-10,E-Wallet,70000
APT19327,CUST19327,PGW014,Pedicure,2024-10-05,Debit,70000
APT19328,CUST19328,PGW012,Cuci Blow,2025-01-02,Cash,40000
APT19329,CUST19329,PGW001,Manicure,2025-04-01,Credit Card,60000
APT19330,CUST19330,PGW018,Eyelash Extension,2024-07-09,E-Wallet,150000
APT19331,CUST19331,PGW005,Facial,2024-09-25,Credit Card,100000
APT19332,CUST19332,PGW019,Cuci Blow,2024-07-25,E-Wallet,40000
APT19333,CUST19333,PGW009,Facial,2024-12-29,E-Wallet,100000
APT19334,CUST19334,PGW006,Facial,2024-10-17,Debit,100000
APT19335,CUST19335,PGW027,Hair Coloring,2025-04-03,Debit,200000
APT19336,CUST19336,PGW001,Smoothing,2024-09-12,Credit Card,250000
APT19337,CUST19337,PGW025,Creambath,2024-06-13,E-Wallet,75000
APT19338,CUST19338,PGW016,Manicure,2025-04-14,Credit Card,60000
APT19339,CUST19339,PGW014,Smoothing,2024-08-27,Credit Card,250000
APT19340,CUST19340,PGW019,Cuci Blow,2025-03-21,Debit,40000
APT19341,CUST19341,PGW010,Eyelash Extension,2024-06-15,Credit Card,150000
APT19342,CUST19342,PGW003,Cuci Blow,2025-03-22,Cash,40000
APT19343,CUST19343,PGW022,Cuci Blow,2025-03-19,E-Wallet,40000
APT19344,CUST19344,PGW001,Manicure,2024-12-24,E-Wallet,60000
APT19345,CUST19345,PGW018,Hair Coloring,2025-05-18,E-Wallet,200000
APT19346,CUST19346,PGW007,Facial,2025-04-17,E-Wallet,100000
APT19347,CUST19347,PGW019,Pedicure,2024-12-24,Cash,70000
APT19348,CUST19348,PGW007,Manicure,2025-03-04,Cash,60000
APT19349,CUST19349,PGW017,Hair Coloring,2024-09-29,Debit,200000
APT19350,CUST19350,PGW019,Pedicure,2025-02-20,E-Wallet,70000
APT19351,CUST19351,PGW006,Eyelash Extension,2024-09-29,Debit,150000
APT19352,CUST19352,PGW006,Cuci Blow,2024-07-28,E-Wallet,40000
APT19353,CUST19353,PGW024,Potong Rambut,2024-10-15,Credit Card,50000
APT19354,CUST19354,PGW009,Creambath,2024-12-15,Debit,75000
APT19355,CUST19355,PGW022,Eyelash Extension,2025-01-29,E-Wallet,150000
APT19356,CUST19356,PGW011,Manicure,2024-06-03,Cash,60000
APT19357,CUST19357,PGW006,Pedicure,2025-01-01,Debit,70000
APT19358,CUST19358,PGW001,Eyelash Extension,2025-04-19,E-Wallet,150000
APT19359,CUST19359,PGW012,Pedicure,2024-11-19,Credit Card,70000
APT19360,CUST19360,PGW019,Creambath,2024-12-17,Cash,75000
APT19361,CUST19361,PGW029,Smoothing,2024-07-11,Cash,250000
APT19362,CUST19362,PGW007,Cuci Blow,2025-05-30,Debit,40000
APT19363,CUST19363,PGW010,Smoothing,2025-04-07,Cash,250000
APT19364,CUST19364,PGW012,Cuci Blow,2024-07-23,Cash,40000
APT19365,CUST19365,PGW022,Hair Coloring,2025-02-06,Cash,200000
APT19366,CUST19366,PGW013,Hair Coloring,2025-03-18,Cash,200000
APT19367,CUST19367,PGW014,Hair Coloring,2024-10-01,Debit,200000
APT19368,CUST19368,PGW025,Eyelash Extension,2024-06-30,E-Wallet,150000
APT19369,CUST19369,PGW013,Eyelash Extension,2024-10-27,Cash,150000
APT19370,CUST19370,PGW018,Eyelash Extension,2024-07-09,E-Wallet,150000
APT19371,CUST19371,PGW017,Hair Coloring,2024-05-30,Cash,200000
APT19372,CUST19372,PGW030,Hair Spa,2024-12-10,Credit Card,120000
APT19373,CUST19373,PGW009,Creambath,2025-05-24,Cash,75000
APT19374,CUST19374,PGW030,Pedicure,2024-07-19,Debit,70000
APT19375,CUST19375,PGW005,Hair Coloring,2025-04-24,Credit Card,200000
APT19376,CUST19376,PGW008,Potong Rambut,2024-06-16,Cash,50000
APT19377,CUST19377,PGW007,Facial,2025-02-27,Cash,100000
APT19378,CUST19378,PGW012,Hair Spa,2024-08-13,E-Wallet,120000
APT19379,CUST19379,PGW008,Eyelash Extension,2024-10-30,Credit Card,150000
APT19380,CUST19380,PGW016,Pedicure,2025-05-18,Debit,70000
APT19381,CUST19381,PGW017,Facial,2024-07-21,Debit,100000
APT19382,CUST19382,PGW022,Manicure,2024-11-07,Credit Card,60000
APT19383,CUST19383,PGW012,Smoothing,2025-01-09,E-Wallet,250000
APT19384,CUST19384,PGW004,Hair Coloring,2024-06-14,Cash,200000
APT19385,CUST19385,PGW014,Pedicure,2024-06-09,Credit Card,70000
APT19386,CUST19386,PGW009,Potong Rambut,2025-04-01,Cash,50000
APT19387,CUST19387,PGW023,Facial,2025-01-11,E-Wallet,100000
APT19388,CUST19388,PGW008,Eyelash Extension,2025-05-26,E-Wallet,150000
APT19389,CUST19389,PGW011,Cuci Blow,2024-05-31,Credit Card,40000
APT19390,CUST19390,PGW019,Eyelash Extension,2024-06-19,Credit Card,150000
APT19391,CUST19391,PGW013,Smoothing,2024-08-07,E-Wallet,250000
APT19392,CUST19392,PGW018,Eyelash Extension,2025-02-08,Debit,150000
APT19393,CUST19393,PGW002,Cuci Blow,2024-12-07,Cash,40000
APT19394,CUST19394,PGW014,Facial,2024-06-14,Credit Card,100000
APT19395,CUST19395,PGW009,Manicure,2024-09-20,Credit Card,60000
APT19396,CUST19396,PGW017,Potong Rambut,2025-02-05,E-Wallet,50000
APT19397,CUST19397,PGW022,Cuci Blow,2025-05-22,Credit Card,40000
APT19398,CUST19398,PGW020,Facial,2024-12-01,Debit,100000
APT19399,CUST19399,PGW024,Smoothing,2024-12-02,E-Wallet,250000
APT19400,CUST19400,PGW028,Manicure,2024-06-06,E-Wallet,60000
APT19401,CUST19401,PGW025,Pedicure,2025-02-10,E-Wallet,70000
APT19402,CUST19402,PGW017,Facial,2024-05-31,E-Wallet,100000
APT19403,CUST19403,PGW001,Hair Coloring,2024-12-22,Debit,200000
APT19404,CUST19404,PGW017,Hair Spa,2024-07-26,E-Wallet,120000
APT19405,CUST19405,PGW009,Eyelash Extension,2024-10-08,E-Wallet,150000
APT19406,CUST19406,PGW003,Facial,2024-11-28,Credit Card,100000
APT19407,CUST19407,PGW029,Potong Rambut,2024-07-02,Credit Card,50000
APT19408,CUST19408,PGW010,Manicure,2025-04-22,Debit,60000
APT19409,CUST19409,PGW024,Hair Spa,2024-11-13,Credit Card,120000
APT19410,CUST19410,PGW021,Hair Coloring,2025-05-27,Cash,200000
APT19411,CUST19411,PGW019,Manicure,2025-05-28,Debit,60000
APT19412,CUST19412,PGW007,Creambath,2024-08-29,E-Wallet,75000
APT19413,CUST19413,PGW012,Facial,2024-09-03,Cash,100000
APT19414,CUST19414,PGW011,Eyelash Extension,2025-02-13,Credit Card,150000
APT19415,CUST19415,PGW006,Pedicure,2025-01-23,E-Wallet,70000
APT19416,CUST19416,PGW021,Cuci Blow,2024-08-22,Cash,40000
APT19417,CUST19417,PGW013,Hair Coloring,2024-08-10,Cash,200000
APT19418,CUST19418,PGW014,Smoothing,2024-10-13,E-Wallet,250000
APT19419,CUST19419,PGW014,Cuci Blow,2024-11-04,E-Wallet,40000
APT19420,CUST19420,PGW017,Facial,2025-03-31,Debit,100000
APT19421,CUST19421,PGW017,Hair Coloring,2024-12-28,Credit Card,200000
APT19422,CUST19422,PGW012,Smoothing,2024-09-26,Credit Card,250000
APT19423,CUST19423,PGW017,Manicure,2024-10-05,E-Wallet,60000
APT19424,CUST19424,PGW003,Smoothing,2025-01-19,E-Wallet,250000
APT19425,CUST19425,PGW017,Potong Rambut,2024-08-21,Credit Card,50000
APT19426,CUST19426,PGW009,Hair Spa,2024-12-25,Cash,120000
APT19427,CUST19427,PGW007,Potong Rambut,2024-07-10,Cash,50000
APT19428,CUST19428,PGW015,Creambath,2025-03-05,Debit,75000
APT19429,CUST19429,PGW008,Facial,2025-01-08,Credit Card,100000
APT19430,CUST19430,PGW014,Pedicure,2024-09-01,Cash,70000
APT19431,CUST19431,PGW017,Hair Coloring,2025-05-06,Credit Card,200000
APT19432,CUST19432,PGW020,Hair Spa,2024-12-15,Debit,120000
APT19433,CUST19433,PGW013,Pedicure,2025-04-20,Debit,70000
APT19434,CUST19434,PGW021,Potong Rambut,2025-04-27,E-Wallet,50000
APT19435,CUST19435,PGW029,Pedicure,2024-09-30,E-Wallet,70000
APT19436,CUST19436,PGW010,Eyelash Extension,2025-04-23,Debit,150000
APT19437,CUST19437,PGW010,Eyelash Extension,2024-11-30,Credit Card,150000
APT19438,CUST19438,PGW020,Facial,2025-02-25,Cash,100000
APT19439,CUST19439,PGW029,Facial,2024-11-05,Credit Card,100000
APT19440,CUST19440,PGW019,Creambath,2024-09-22,E-Wallet,75000
APT19441,CUST19441,PGW004,Potong Rambut,2025-04-26,Cash,50000
APT19442,CUST19442,PGW016,Facial,2025-03-31,Credit Card,100000
APT19443,CUST19443,PGW015,Hair Spa,2024-10-03,Credit Card,120000
APT19444,CUST19444,PGW018,Potong Rambut,2024-11-23,Credit Card,50000
APT19445,CUST19445,PGW029,Eyelash Extension,2024-09-09,Cash,150000
APT19446,CUST19446,PGW023,Hair Spa,2024-07-21,Debit,120000
APT19447,CUST19447,PGW003,Pedicure,2024-10-07,Cash,70000
APT19448,CUST19448,PGW012,Eyelash Extension,2024-09-22,Credit Card,150000
APT19449,CUST19449,PGW006,Pedicure,2025-05-20,Credit Card,70000
APT19450,CUST19450,PGW027,Eyelash Extension,2025-04-15,Cash,150000
APT19451,CUST19451,PGW008,Potong Rambut,2024-08-12,E-Wallet,50000
APT19452,CUST19452,PGW013,Hair Spa,2025-01-04,Cash,120000
APT19453,CUST19453,PGW025,Pedicure,2024-09-29,Debit,70000
APT19454,CUST19454,PGW004,Eyelash Extension,2024-06-15,Debit,150000
APT19455,CUST19455,PGW005,Creambath,2025-03-20,Debit,75000
APT19456,CUST19456,PGW011,Cuci Blow,2024-11-28,E-Wallet,40000
APT19457,CUST19457,PGW013,Hair Coloring,2024-12-13,Cash,200000
APT19458,CUST19458,PGW023,Hair Coloring,2024-08-02,Credit Card,200000
APT19459,CUST19459,PGW030,Potong Rambut,2025-03-09,Credit Card,50000
APT19460,CUST19460,PGW020,Hair Spa,2025-04-26,Debit,120000
APT19461,CUST19461,PGW008,Pedicure,2024-10-04,Cash,70000
APT19462,CUST19462,PGW026,Creambath,2025-02-10,E-Wallet,75000
APT19463,CUST19463,PGW021,Cuci Blow,2025-04-18,Cash,40000
APT19464,CUST19464,PGW001,Facial,2024-10-04,E-Wallet,100000
APT19465,CUST19465,PGW023,Smoothing,2025-02-01,E-Wallet,250000
APT19466,CUST19466,PGW030,Facial,2024-11-02,Cash,100000
APT19467,CUST19467,PGW005,Pedicure,2024-11-23,E-Wallet,70000
APT19468,CUST19468,PGW010,Pedicure,2025-05-01,Cash,70000
APT19469,CUST19469,PGW012,Eyelash Extension,2025-01-13,Debit,150000
APT19470,CUST19470,PGW021,Creambath,2024-10-25,Credit Card,75000
APT19471,CUST19471,PGW005,Pedicure,2024-08-29,Cash,70000
APT19472,CUST19472,PGW015,Facial,2024-11-24,Cash,100000
APT19473,CUST19473,PGW002,Hair Spa,2024-06-09,Credit Card,120000
APT19474,CUST19474,PGW016,Pedicure,2024-11-26,Debit,70000
APT19475,CUST19475,PGW027,Hair Coloring,2024-06-29,Credit Card,200000
APT19476,CUST19476,PGW022,Pedicure,2025-02-20,Credit Card,70000
APT19477,CUST19477,PGW007,Facial,2024-08-07,E-Wallet,100000
APT19478,CUST19478,PGW001,Hair Coloring,2025-05-17,E-Wallet,200000
APT19479,CUST19479,PGW027,Smoothing,2024-08-01,Debit,250000
APT19480,CUST19480,PGW015,Cuci Blow,2025-05-05,E-Wallet,40000
APT19481,CUST19481,PGW022,Hair Spa,2024-10-20,E-Wallet,120000
APT19482,CUST19482,PGW024,Potong Rambut,2025-04-10,Cash,50000
APT19483,CUST19483,PGW008,Creambath,2025-01-01,Debit,75000
APT19484,CUST19484,PGW023,Facial,2024-11-08,E-Wallet,100000
APT19485,CUST19485,PGW007,Hair Coloring,2024-08-07,E-Wallet,200000
APT19486,CUST19486,PGW022,Facial,2025-01-17,Credit Card,100000
APT19487,CUST19487,PGW029,Creambath,2025-02-02,Credit Card,75000
APT19488,CUST19488,PGW003,Hair Spa,2024-07-21,Debit,120000
APT19489,CUST19489,PGW008,Eyelash Extension,2024-06-05,Credit Card,150000
APT19490,CUST19490,PGW001,Smoothing,2025-05-01,Credit Card,250000
APT19491,CUST19491,PGW026,Pedicure,2024-07-19,Credit Card,70000
APT19492,CUST19492,PGW022,Manicure,2024-09-25,Credit Card,60000
APT19493,CUST19493,PGW015,Creambath,2024-08-27,E-Wallet,75000
APT19494,CUST19494,PGW018,Eyelash Extension,2024-07-20,E-Wallet,150000
APT19495,CUST19495,PGW019,Potong Rambut,2025-02-21,Credit Card,50000
APT19496,CUST19496,PGW003,Hair Coloring,2025-04-03,Credit Card,200000
APT19497,CUST19497,PGW002,Hair Spa,2024-07-12,Credit Card,120000
APT19498,CUST19498,PGW019,Potong Rambut,2024-09-24,Debit,50000
APT19499,CUST19499,PGW009,Potong Rambut,2024-09-22,Cash,50000
APT19500,CUST19500,PGW025,Eyelash Extension,2024-10-11,Credit Card,150000
APT19501,CUST19501,PGW010,Cuci Blow,2024-09-26,Debit,40000
APT19502,CUST19502,PGW019,Potong Rambut,2024-06-12,Credit Card,50000
APT19503,CUST19503,PGW009,Potong Rambut,2024-12-05,Credit Card,50000
APT19504,CUST19504,PGW019,Pedicure,2024-06-14,Debit,70000
APT19505,CUST19505,PGW019,Pedicure,2025-03-06,E-Wallet,70000
APT19506,CUST19506,PGW017,Pedicure,2024-10-29,E-Wallet,70000
APT19507,CUST19507,PGW012,Pedicure,2024-06-04,E-Wallet,70000
APT19508,CUST19508,PGW007,Creambath,2025-04-21,Credit Card,75000
APT19509,CUST19509,PGW007,Manicure,2024-06-21,Cash,60000
APT19510,CUST19510,PGW021,Manicure,2024-10-23,E-Wallet,60000
APT19511,CUST19511,PGW001,Pedicure,2024-08-26,Credit Card,70000
APT19512,CUST19512,PGW003,Potong Rambut,2024-08-25,Credit Card,50000
APT19513,CUST19513,PGW009,Pedicure,2025-04-04,E-Wallet,70000
APT19514,CUST19514,PGW017,Eyelash Extension,2024-06-30,Credit Card,150000
APT19515,CUST19515,PGW004,Hair Coloring,2025-01-18,Credit Card,200000
APT19516,CUST19516,PGW026,Hair Spa,2024-09-20,Credit Card,120000
APT19517,CUST19517,PGW010,Potong Rambut,2024-11-18,Debit,50000
APT19518,CUST19518,PGW018,Cuci Blow,2024-08-12,Debit,40000
APT19519,CUST19519,PGW008,Pedicure,2025-03-27,Debit,70000
APT19520,CUST19520,PGW017,Hair Spa,2025-03-08,E-Wallet,120000
APT19521,CUST19521,PGW002,Smoothing,2024-08-25,Debit,250000
APT19522,CUST19522,PGW003,Facial,2025-05-14,E-Wallet,100000
APT19523,CUST19523,PGW029,Cuci Blow,2024-12-30,Credit Card,40000
APT19524,CUST19524,PGW019,Hair Spa,2024-08-23,E-Wallet,120000
APT19525,CUST19525,PGW007,Hair Coloring,2024-06-20,Cash,200000
APT19526,CUST19526,PGW029,Pedicure,2025-04-17,Debit,70000
APT19527,CUST19527,PGW028,Cuci Blow,2024-08-04,Cash,40000
APT19528,CUST19528,PGW018,Eyelash Extension,2024-06-02,E-Wallet,150000
APT19529,CUST19529,PGW003,Cuci Blow,2024-08-08,Debit,40000
APT19530,CUST19530,PGW027,Eyelash Extension,2025-04-26,E-Wallet,150000
APT19531,CUST19531,PGW016,Hair Coloring,2024-06-01,E-Wallet,200000
APT19532,CUST19532,PGW013,Creambath,2025-01-19,Credit Card,75000
APT19533,CUST19533,PGW024,Pedicure,2024-10-20,E-Wallet,70000
APT19534,CUST19534,PGW020,Cuci Blow,2024-06-19,Credit Card,40000
APT19535,CUST19535,PGW001,Eyelash Extension,2024-11-12,Credit Card,150000
APT19536,CUST19536,PGW023,Potong Rambut,2024-08-15,Debit,50000
APT19537,CUST19537,PGW025,Creambath,2024-09-16,Credit Card,75000
APT19538,CUST19538,PGW013,Smoothing,2024-08-26,E-Wallet,250000
APT19539,CUST19539,PGW008,Cuci Blow,2025-03-23,Credit Card,40000
APT19540,CUST19540,PGW028,Cuci Blow,2025-03-10,Credit Card,40000
APT19541,CUST19541,PGW017,Facial,2025-01-13,Credit Card,100000
APT19542,CUST19542,PGW026,Cuci Blow,2024-11-25,Debit,40000
APT19543,CUST19543,PGW021,Cuci Blow,2024-09-15,Cash,40000
APT19544,CUST19544,PGW016,Manicure,2025-03-01,Credit Card,60000
APT19545,CUST19545,PGW027,Hair Spa,2024-07-01,Debit,120000
APT19546,CUST19546,PGW004,Facial,2025-04-27,E-Wallet,100000
APT19547,CUST19547,PGW007,Smoothing,2025-01-19,Credit Card,250000
APT19548,CUST19548,PGW029,Manicure,2024-07-14,E-Wallet,60000
APT19549,CUST19549,PGW020,Pedicure,2024-06-03,E-Wallet,70000
APT19550,CUST19550,PGW012,Facial,2024-09-01,Credit Card,100000
APT19551,CUST19551,PGW024,Cuci Blow,2025-04-01,E-Wallet,40000
APT19552,CUST19552,PGW020,Potong Rambut,2024-06-28,E-Wallet,50000
APT19553,CUST19553,PGW012,Creambath,2024-06-19,Credit Card,75000
APT19554,CUST19554,PGW007,Potong Rambut,2025-03-09,Debit,50000
APT19555,CUST19555,PGW012,Facial,2024-07-20,Credit Card,100000
APT19556,CUST19556,PGW004,Cuci Blow,2025-02-05,E-Wallet,40000
APT19557,CUST19557,PGW016,Cuci Blow,2024-12-05,Debit,40000
APT19558,CUST19558,PGW026,Manicure,2024-10-01,Cash,60000
APT19559,CUST19559,PGW028,Hair Coloring,2024-09-07,E-Wallet,200000
APT19560,CUST19560,PGW023,Pedicure,2024-06-29,E-Wallet,70000
APT19561,CUST19561,PGW014,Eyelash Extension,2025-04-19,Cash,150000
APT19562,CUST19562,PGW027,Creambath,2024-12-09,Debit,75000
APT19563,CUST19563,PGW008,Eyelash Extension,2024-07-20,E-Wallet,150000
APT19564,CUST19564,PGW022,Hair Spa,2024-10-12,Cash,120000
APT19565,CUST19565,PGW010,Hair Spa,2024-12-25,Debit,120000
APT19566,CUST19566,PGW011,Manicure,2024-12-14,Credit Card,60000
APT19567,CUST19567,PGW005,Potong Rambut,2025-01-31,Cash,50000
APT19568,CUST19568,PGW018,Hair Coloring,2025-03-12,E-Wallet,200000
APT19569,CUST19569,PGW017,Eyelash Extension,2024-06-09,Cash,150000
APT19570,CUST19570,PGW016,Eyelash Extension,2024-10-26,Cash,150000
APT19571,CUST19571,PGW009,Manicure,2025-05-01,Debit,60000
APT19572,CUST19572,PGW003,Cuci Blow,2024-08-30,E-Wallet,40000
APT19573,CUST19573,PGW023,Smoothing,2025-03-02,E-Wallet,250000
APT19574,CUST19574,PGW009,Hair Spa,2025-05-21,Credit Card,120000
APT19575,CUST19575,PGW011,Facial,2024-06-28,Cash,100000
APT19576,CUST19576,PGW026,Cuci Blow,2025-03-26,Debit,40000
APT19577,CUST19577,PGW012,Hair Spa,2025-02-03,Cash,120000
APT19578,CUST19578,PGW019,Hair Coloring,2024-12-12,Credit Card,200000
APT19579,CUST19579,PGW001,Facial,2024-06-13,Debit,100000
APT19580,CUST19580,PGW011,Eyelash Extension,2025-05-21,Cash,150000
APT19581,CUST19581,PGW029,Creambath,2024-12-11,Credit Card,75000
APT19582,CUST19582,PGW024,Potong Rambut,2024-10-04,E-Wallet,50000
APT19583,CUST19583,PGW002,Smoothing,2024-09-17,Debit,250000
APT19584,CUST19584,PGW001,Hair Coloring,2025-04-13,Credit Card,200000
APT19585,CUST19585,PGW022,Eyelash Extension,2024-06-20,Cash,150000
APT19586,CUST19586,PGW006,Hair Coloring,2025-03-11,Debit,200000
APT19587,CUST19587,PGW013,Facial,2024-10-19,Cash,100000
